ep_number,video_id,video_url,title,speaker,subtitle_mode,lang,txt_path
91,2gHW_sJkEIM,https://www.youtube.com/watch?v=2gHW_sJkEIM,"Vivências em Fruticultura I - Objetivo","O Extensionista",auto,pt,"downloads/oextensionista/#091 - Vivências em Fruticultura I - Objetivo {O Extensionista}.txt"
92,G1oMSSj7KWk,https://www.youtube.com/watch?v=G1oMSSj7KWk,"Caminhada na Natureza: Rota do Sol em Faxinal do Soturno","O Extensionista",auto,pt,"downloads/oextensionista/#092 - Caminhada na Natureza- Rota do Sol em Faxinal do Soturno {O Extensionista}.txt"
93,RhUcJr5rWZU,https://www.youtube.com/watch?v=RhUcJr5rWZU,"Conectividade rural, pobreza e aplicativos móveis na Extensão Rural 👩‍🌾🧑‍🌾","O Extensionista",auto,pt,"downloads/oextensionista/#093 - Conectividade rural, pobreza e aplicativos móveis na Extensão Rural 👩‍🌾🧑‍🌾 {O Extensionista}.txt"
94,YBhWmo4g2Rs,https://www.youtube.com/watch?v=YBhWmo4g2Rs,"A história da Extensão Rural pós 2020: comunicação rural e ATER Digital","O Extensionista",auto,pt,"downloads/oextensionista/#094 - A história da Extensão Rural pós 2020- comunicação rural e ATER Digital {O Extensionista}.txt"
95,6Zrn7_JNXPw,https://www.youtube.com/watch?v=6Zrn7_JNXPw,"Caminhada da Primavera em Agudo, RS","O Extensionista",auto,pt,"downloads/oextensionista/#095 - Caminhada da Primavera em Agudo, RS {O Extensionista}.txt"
96,s1Cei5xQs0Y,https://www.youtube.com/watch?v=s1Cei5xQs0Y,"E aí, você fez a prova da Emater/RS?","O Extensionista",auto,pt,"downloads/oextensionista/#096 - E aí, você fez a prova da Emater-RS- {O Extensionista}.txt"
97,1XfvpgOGyu0,https://www.youtube.com/watch?v=1XfvpgOGyu0,"Juventude Rural e Sucessão Familiar 👩‍🌾🧑‍🌾","O Extensionista",auto,pt,"downloads/oextensionista/#097 - Juventude Rural e Sucessão Familiar 👩‍🌾🧑‍🌾 {O Extensionista}.txt"
98,d2tzaLyg_24,https://www.youtube.com/watch?v=d2tzaLyg_24,"Empreendedorismo rural - agroindústrias, cooperativas e associações","O Extensionista",auto,pt,"downloads/oextensionista/#098 - Empreendedorismo rural - agroindústrias, cooperativas e associações {O Extensionista}.txt"
99,brtu8axl3Yo,https://www.youtube.com/watch?v=brtu8axl3Yo,"Educação Ambiental no meio rural","O Extensionista",auto,pt,"downloads/oextensionista/#099 - Educação Ambiental no meio rural {O Extensionista}.txt"
100,CaUfOLatFsw,https://www.youtube.com/watch?v=CaUfOLatFsw,"Desenvolvimento Local x Desenvolvimento Regional","O Extensionista",auto,pt,"downloads/oextensionista/#100 - Desenvolvimento Local x Desenvolvimento Regional {O Extensionista}.txt"
101,TlQNNqPZhYg,https://www.youtube.com/watch?v=TlQNNqPZhYg,"Seguro Rural x Seguro Agrícola 👩‍🌾🧑‍🌾","O Extensionista",auto,pt,"downloads/oextensionista/#101 - Seguro Rural x Seguro Agrícola 👩‍🌾🧑‍🌾 {O Extensionista}.txt"
102,34KP0dNqiAo,https://www.youtube.com/watch?v=34KP0dNqiAo,"Extensão Rural, Cooperativa da Agricultura Familiar e Novos Mercados","O Extensionista",auto,pt,"downloads/oextensionista/#102 - Extensão Rural, Cooperativa da Agricultura Familiar e Novos Mercados {O Extensionista}.txt"
103,DKud79PEwjY,https://www.youtube.com/watch?v=DKud79PEwjY,"(In)visibilidade Quilombola","O Extensionista",auto,pt,"downloads/oextensionista/#103 - (In)visibilidade Quilombola {O Extensionista}.txt"
104,WzClTB9lTHc,https://www.youtube.com/watch?v=WzClTB9lTHc,"A invisibilidade dos serviços de Extensão Rural","O Extensionista",auto,pt,"downloads/oextensionista/#104 - A invisibilidade dos serviços de Extensão Rural {O Extensionista}.txt"
105,9GrvrJWKt3A,https://www.youtube.com/watch?v=9GrvrJWKt3A,"Associativismo e Cooperativismo 👩‍🌾🧑‍🌾","O Extensionista",auto,pt,"downloads/oextensionista/#105 - Associativismo e Cooperativismo 👩‍🌾🧑‍🌾 {O Extensionista}.txt"
106,1naEBzGe-Co,https://www.youtube.com/watch?v=1naEBzGe-Co,"Oportunidade – Processo Seletivo da Emater/RS-Ascar 2023 👩‍🌾🧑‍🌾","O Extensionista",auto,pt,"downloads/oextensionista/#106 - Oportunidade – Processo Seletivo da Emater-RS-Ascar 2023 👩‍🌾🧑‍🌾 {O Extensionista}.txt"
107,286zuk4ZnAs,https://www.youtube.com/watch?v=286zuk4ZnAs,"ChaGPT: a inteligência artificial acabará com a sua profissão?","O Extensionista",auto,pt,"downloads/oextensionista/#107 - ChaGPT- a inteligência artificial acabará com a sua profissão- {O Extensionista}.txt"
108,3_RXiaUzj1o,https://www.youtube.com/watch?v=3_RXiaUzj1o,"👉 Erros e acertos da Extensão Rural – o comportamento histórico do Extensionista Rural em jogo 💚","O Extensionista",auto,pt,"downloads/oextensionista/#108 - 👉 Erros e acertos da Extensão Rural – o comportamento histórico do Extensionista Rural em jogo 💚 {O Extensionista}.txt"
109,HGJtVqbwvJU,https://www.youtube.com/watch?v=HGJtVqbwvJU,"👉 Você já imaginou um autoatendimento na Agricultura Familiar?  – Saziare 💚","O Extensionista",auto,pt,"downloads/oextensionista/#109 - 👉 Você já imaginou um autoatendimento na Agricultura Familiar- – Saziare 💚 {O Extensionista}.txt"
110,ycIsG_T82qQ,https://www.youtube.com/watch?v=ycIsG_T82qQ,"Rápidas reflexões sobre a adoção de tecnologias e comportamento do Extensionista Rural💚","O Extensionista",auto,pt,"downloads/oextensionista/#110 - Rápidas reflexões sobre a adoção de tecnologias e comportamento do Extensionista Rural💚 {O Extensionista}.txt"
111,HXQp4XQpojE,https://www.youtube.com/watch?v=HXQp4XQpojE,"Metodologia Participativa de Extensão Rural - Piaget, Freire e Pedro Demo","O Extensionista",auto,pt,"downloads/oextensionista/#111 - Metodologia Participativa de Extensão Rural - Piaget, Freire e Pedro Demo {O Extensionista}.txt"
112,pkHJUnOeCg8,https://www.youtube.com/watch?v=pkHJUnOeCg8,"👉 Os cinco maiores produtores de laranja no RS 🍊💚","O Extensionista",auto,pt,"downloads/oextensionista/#112 - 👉 Os cinco maiores produtores de laranja no RS 🍊💚 {O Extensionista}.txt"
113,y_5BZmP9wjg,https://www.youtube.com/watch?v=y_5BZmP9wjg,"Veja como foi o Caminhadas na Natureza e dos Sabores em Ivorá, RS - Geoparque Quarta Colônia","O Extensionista",auto,pt,"downloads/oextensionista/#113 - Veja como foi o Caminhadas na Natureza e dos Sabores em Ivorá, RS - Geoparque Quarta Colônia {O Extensionista}.txt"
114,Glt8J-e-dPI,https://www.youtube.com/watch?v=Glt8J-e-dPI,"Caminhada na Natureza em Ivorá neste sábado!","O Extensionista",auto,pt,"downloads/oextensionista/#114 - Caminhada na Natureza em Ivorá neste sábado! {O Extensionista}.txt"
115,KAFay_6qD7U,https://www.youtube.com/watch?v=KAFay_6qD7U,"Porque a Universidade precisa valorizar a disciplina de Extensão Rural?","O Extensionista",auto,pt,"downloads/oextensionista/#115 - Porque a Universidade precisa valorizar a disciplina de Extensão Rural- {O Extensionista}.txt"
116,Ap80k31kwyY,https://www.youtube.com/watch?v=Ap80k31kwyY,"Retrospectiva 2022 - Projeto Geração Cultura","O Extensionista",auto,pt,"downloads/oextensionista/#116 - Retrospectiva 2022 - Projeto Geração Cultura {O Extensionista}.txt"
117,bzqnyFEkj7s,https://www.youtube.com/watch?v=bzqnyFEkj7s,"O melhor artigo científico de Extensão Rural em 2022 👩‍🌾🧑‍🌾","O Extensionista",auto,pt,"downloads/oextensionista/#117 - O melhor artigo científico de Extensão Rural em 2022 👩‍🌾🧑‍🌾 {O Extensionista}.txt"
118,T1gtUWsDLlE,https://www.youtube.com/watch?v=T1gtUWsDLlE,"Diálogos em Ater Digital: semeando propostas, compartilhando saberes","https://bit.ly/3ZFJS9i",auto,pt,"downloads/oextensionista/#118 - Diálogos em Ater Digital- semeando propostas, compartilhando saberes {https---bit.ly-3ZFJS9i}.txt"
119,BqLdMo7Y75k,https://www.youtube.com/watch?v=BqLdMo7Y75k,"Dia de inseminação artificial em Santana da Boa Vista 🐂 🐄","O Extensionista",auto,pt,"downloads/oextensionista/#119 - Dia de inseminação artificial em Santana da Boa Vista 🐂 🐄 {O Extensionista}.txt"
120,3T9VEwDqqL4,https://www.youtube.com/watch?v=3T9VEwDqqL4,"Você sempre avaliou a revista científica pelo Qualis Capes? Não acredito! 😳","O Extensionista",auto,pt,"downloads/oextensionista/#120 - Você sempre avaliou a revista científica pelo Qualis Capes- Não acredito! 😳 {O Extensionista}.txt"
121,aezCFMZ8AMg,https://www.youtube.com/watch?v=aezCFMZ8AMg,"Problemas econômicos fundamentais ✒️","O Extensionista",auto,pt,"downloads/oextensionista/#121 - Problemas econômicos fundamentais ✒️ {O Extensionista}.txt"
122,Eqei_yHh7KQ,https://www.youtube.com/watch?v=Eqei_yHh7KQ,"Painel de Visualização – Metodologias Participativas em Extensão Rural 📋🍂 🌱 ☀","O Extensionista",auto,pt,"downloads/oextensionista/#122 - Painel de Visualização – Metodologias Participativas em Extensão Rural 📋🍂 🌱 ☀ {O Extensionista}.txt"
123,ZmIPC0-dTA0,https://www.youtube.com/watch?v=ZmIPC0-dTA0,"O Extensionista vai de bike - Monumento ao Imigrante","O Extensionista",auto,pt,"downloads/oextensionista/#123 - O Extensionista vai de bike - Monumento ao Imigrante {O Extensionista}.txt"
124,WJGYUj97XBs,https://www.youtube.com/watch?v=WJGYUj97XBs,"Como valorizar a Extensão?","O Extensionista",auto,pt,"downloads/oextensionista/#124 - Como valorizar a Extensão- {O Extensionista}.txt"
125,wnVnwDueCVU,https://www.youtube.com/watch?v=wnVnwDueCVU,"Irrigação na Nogueira Pecan – Colégio Politécnico da UFSM","O Extensionista",auto,pt,"downloads/oextensionista/#125 - Irrigação na Nogueira Pecan – Colégio Politécnico da UFSM {O Extensionista}.txt"
126,oL5h5-g7Ojg,https://www.youtube.com/watch?v=oL5h5-g7Ojg,"EFASOL: a escola onde o jovem rural é protagonista da sua história 🎓👩‍🌾🧑‍🌾","O Extensionista",auto,pt,"downloads/oextensionista/#126 - EFASOL- a escola onde o jovem rural é protagonista da sua história 🎓👩‍🌾🧑‍🌾 {O Extensionista}.txt"
127,Bxi7wU3zaPc,https://www.youtube.com/watch?v=Bxi7wU3zaPc,"👉 Ser um Extensionista Rural","O Extensionista",auto,pt,"downloads/oextensionista/#127 - 👉 Ser um Extensionista Rural {O Extensionista}.txt"
128,ioaQxtpL_KI,https://www.youtube.com/watch?v=ioaQxtpL_KI,"Uma mensagem da AFERJ da Emater-RJ - Dia do Extensionista Rural","O Extensionista",auto,pt,"downloads/oextensionista/#128 - Uma mensagem da AFERJ da Emater-RJ - Dia do Extensionista Rural {O Extensionista}.txt"
129,dwwdK9B8IGw,https://www.youtube.com/watch?v=dwwdK9B8IGw,"Conte-nos como você se tornou um Extensionista Rural?","O Extensionista",auto,pt,"downloads/oextensionista/#129 - Conte-nos como você se tornou um Extensionista Rural- {O Extensionista}.txt"
130,ARD5nAXX4vs,https://www.youtube.com/watch?v=ARD5nAXX4vs,"Dia Nacional da Extensão Rural – Parabéns Extensionistas 🎓👩‍🌾🧑‍🌾","O Extensionista",auto,pt,"downloads/oextensionista/#130 - Dia Nacional da Extensão Rural – Parabéns Extensionistas 🎓👩‍🌾🧑‍🌾 {O Extensionista}.txt"
131,PFChkF1xxvA,https://www.youtube.com/watch?v=PFChkF1xxvA,"Produção de Fubá","O Extensionista",auto,pt,"downloads/oextensionista/#131 - Produção de Fubá {O Extensionista}.txt"
132,xh_QtHwzgfM,https://www.youtube.com/watch?v=xh_QtHwzgfM,"🟩 Inscrições para bolsa de pós-doutorado no Programa de Pós-graduação em Estudos Rurais 💚","O Extensionista",auto,pt,"downloads/oextensionista/#132 - 🟩 Inscrições para bolsa de pós-doutorado no Programa de Pós-graduação em Estudos Rurais 💚 {O Extensionista}.txt"
133,NnPXcjX0nqE,https://www.youtube.com/watch?v=NnPXcjX0nqE,"👉 6 dicas nada convencionais para publicar um artigo científico numa revista de qualidade!","O Extensionista",auto,pt,"downloads/oextensionista/#133 - 👉 6 dicas nada convencionais para publicar um artigo científico numa revista de qualidade! {O Extensionista}.txt"
134,j6yeSVWuwFE,https://www.youtube.com/watch?v=j6yeSVWuwFE,"O que a redação do Enem a ver com a Extensão Rural?🎓👩‍🌾🧑‍🌾","O Extensionista",auto,pt,"downloads/oextensionista/#134 - O que a redação do Enem a ver com a Extensão Rural-🎓👩‍🌾🧑‍🌾 {O Extensionista}.txt"
135,ZiaMSbvltV0,https://www.youtube.com/watch?v=ZiaMSbvltV0,"Programa de Pós-graduação em Extensão Rural da UFSM 🎓👩‍🌾🧑‍🌾","O Extensionista",auto,pt,"downloads/oextensionista/#135 - Programa de Pós-graduação em Extensão Rural da UFSM 🎓👩‍🌾🧑‍🌾 {O Extensionista}.txt"
136,zhe57pUIpys,https://www.youtube.com/watch?v=zhe57pUIpys,"Transição Agroecológica - Fruticultura","O Extensionista",auto,pt,"downloads/oextensionista/#136 - Transição Agroecológica - Fruticultura {O Extensionista}.txt"
137,2azM7tZoE4w,https://www.youtube.com/watch?v=2azM7tZoE4w,"Fruticultura na prática","O Extensionista",auto,pt,"downloads/oextensionista/#137 - Fruticultura na prática {O Extensionista}.txt"
138,_yUigI4fm4g,https://www.youtube.com/watch?v=_yUigI4fm4g,"👉 Curso Técnico em Fruticultura – EAD – UFSM. 😉","O Extensionista",auto,pt,"downloads/oextensionista/#138 - 👉 Curso Técnico em Fruticultura – EAD – UFSM. 😉 {O Extensionista}.txt"
139,EUHrBTm-M14,https://www.youtube.com/watch?v=EUHrBTm-M14,"👉 O Extensionista vai de Bike em Vale Vêneto – Geoparque Quarta Colônia 🚴 📚 💚","O Extensionista",auto,pt,"downloads/oextensionista/#139 - 👉 O Extensionista vai de Bike em Vale Vêneto – Geoparque Quarta Colônia 🚴 📚 💚 {O Extensionista}.txt"
140,GgB7h0Q4ir4,https://www.youtube.com/watch?v=GgB7h0Q4ir4,"Qual é o papel do professor, atualmente?","O Extensionista",auto,pt,"downloads/oextensionista/#140 - Qual é o papel do professor, atualmente- {O Extensionista}.txt"
141,JxRAjEnuF1I,https://www.youtube.com/watch?v=JxRAjEnuF1I,"Em tempos alucinados","O Extensionista",auto,pt,"downloads/oextensionista/#141 - Em tempos alucinados {O Extensionista}.txt"
142,S6hlkC8jlk4,https://www.youtube.com/watch?v=S6hlkC8jlk4,"5 problemas na capacitação de Extensionistas Rurais 👩‍🌾🧑‍🌾","O Extensionista",auto,pt,"downloads/oextensionista/#142 - 5 problemas na capacitação de Extensionistas Rurais 👩‍🌾🧑‍🌾 {O Extensionista}.txt"
143,3X86IL7AKsQ,https://www.youtube.com/watch?v=3X86IL7AKsQ,"Envelhecimento da Agricultura Familiar?  Êxodo? 🍂 🌱 ☀","O Extensionista",auto,pt,"downloads/oextensionista/#143 - Envelhecimento da Agricultura Familiar- Êxodo- 🍂 🌱 ☀ {O Extensionista}.txt"
144,TzHAJVUJogQ,https://www.youtube.com/watch?v=TzHAJVUJogQ,"👉 O Extensionista vai de bike – Geossítio Monumento ao Imigrante – Silveira Martins, RS 👩‍🌾 🚲 💚","O Extensionista",auto,pt,"downloads/oextensionista/#144 - 👉 O Extensionista vai de bike – Geossítio Monumento ao Imigrante – Silveira Martins, RS 👩‍🌾 🚲 💚 {O Extensionista}.txt"
145,-ll3lWA2DPU,https://www.youtube.com/watch?v=-ll3lWA2DPU,"👉 Conheça uma propriedade dedicada na produção de Vinho – Itaara, RS 🥂🎓📚💚","O Extensionista",auto,pt,"downloads/oextensionista/#145 - 👉 Conheça uma propriedade dedicada na produção de Vinho – Itaara, RS 🥂🎓📚💚 {O Extensionista}.txt"
146,q1BSj27Kmxo,https://www.youtube.com/watch?v=q1BSj27Kmxo,"👉 Conheça uma propriedade dedicada na produção de Sucos Naturais – Itaara, RS 🥂🎓📚💚","O Extensionista",auto,pt,"downloads/oextensionista/#146 - 👉 Conheça uma propriedade dedicada na produção de Sucos Naturais – Itaara, RS 🥂🎓📚💚 {O Extensionista}.txt"
147,XCxEXmh9Hqk,https://www.youtube.com/watch?v=XCxEXmh9Hqk,"Dia do Professor – 15 de outubro 🎓📚💚","O Extensionista",auto,pt,"downloads/oextensionista/#147 - Dia do Professor – 15 de outubro 🎓📚💚 {O Extensionista}.txt"
148,pJTaQlIHoys,https://www.youtube.com/watch?v=pJTaQlIHoys,"Crédito rural para o médio produtor? 🏦 🚜 🐂 conheça o PRONAMP","O Extensionista",auto,pt,"downloads/oextensionista/#148 - Crédito rural para o médio produtor- 🏦 🚜 🐂 conheça o PRONAMP {O Extensionista}.txt"
149,j9BHDAWaDtM,https://www.youtube.com/watch?v=j9BHDAWaDtM,"👉 Oportunidade de trabalho para docência 🧑‍🎓💚","O Extensionista",auto,pt,"downloads/oextensionista/#149 - 👉 Oportunidade de trabalho para docência 🧑‍🎓💚 {O Extensionista}.txt"
150,kwr58iizgtw,https://www.youtube.com/watch?v=kwr58iizgtw,"👉 3 cursos de Pós-graduação em Extensão Rural e áreas afins com editais abertos! 🌱💚","O Extensionista",auto,pt,"downloads/oextensionista/#150 - 👉 3 cursos de Pós-graduação em Extensão Rural e áreas afins com editais abertos! 🌱💚 {O Extensionista}.txt"
151,zXBtG6PmNuA,https://www.youtube.com/watch?v=zXBtG6PmNuA,"Você conhece os eixos da sistematização de experiências?","O Extensionista",auto,pt,"downloads/oextensionista/#151 - Você conhece os eixos da sistematização de experiências- {O Extensionista}.txt"
152,DOxGFRPPjdI,https://www.youtube.com/watch?v=DOxGFRPPjdI,"Como escolher as melhores experiências para sistematização na Extensão Rural?","O Extensionista",auto,pt,"downloads/oextensionista/#152 - Como escolher as melhores experiências para sistematização na Extensão Rural- {O Extensionista}.txt"
153,LiR68iWzQxQ,https://www.youtube.com/watch?v=LiR68iWzQxQ,"👉 Na Extensão Rural as pessoas são o centro do processo 👩‍🌾💚 🧑‍🎓","O Extensionista",auto,pt,"downloads/oextensionista/#153 - 👉 Na Extensão Rural as pessoas são o centro do processo 👩‍🌾💚 🧑‍🎓 {O Extensionista}.txt"
154,Dvy7n_HMbWQ,https://www.youtube.com/watch?v=Dvy7n_HMbWQ,"Abordagem Sistêmica na Agricultura","O Extensionista",auto,pt,"downloads/oextensionista/#154 - Abordagem Sistêmica na Agricultura {O Extensionista}.txt"
155,Fjet20HB9Mc,https://www.youtube.com/watch?v=Fjet20HB9Mc,"Tempestade de Ideias – Metodologias Participativas em Extensão Rural 🎯👩‍🌾 🌱 ☀","O Extensionista",auto,pt,"downloads/oextensionista/#155 - Tempestade de Ideias – Metodologias Participativas em Extensão Rural 🎯👩‍🌾 🌱 ☀ {O Extensionista}.txt"
156,d-THcnoq3vQ,https://www.youtube.com/watch?v=d-THcnoq3vQ,"👉 4 fatores que reduzem a Transferência de Tecnologia na Extensão Rural🌱💚","O Extensionista",auto,pt,"downloads/oextensionista/#156 - 👉 4 fatores que reduzem a Transferência de Tecnologia na Extensão Rural🌱💚 {O Extensionista}.txt"
157,FMkq38ZjCOw,https://www.youtube.com/watch?v=FMkq38ZjCOw,"O primeiro título de Doutorado, formado no Brasil e na América Latina, foi para uma mulher 💚👩📚","O Extensionista",auto,pt,"downloads/oextensionista/#157 - O primeiro título de Doutorado, formado no Brasil e na América Latina, foi para uma mulher 💚👩📚 {O Extensionista}.txt"
158,qMwdo0zHZok,https://www.youtube.com/watch?v=qMwdo0zHZok,"O Extensionista vai de Bike - pelos caminhos rurais de Silveira Martins, RS","O Extensionista",auto,pt,"downloads/oextensionista/#158 - O Extensionista vai de Bike - pelos caminhos rurais de Silveira Martins, RS {O Extensionista}.txt"
